Potential applied (V),WE(1).Current (A),WE(1).Potential (V)
0,-5.14373779296875E-05,-7.93457031249972E-05
-0.001983642578125,-5.272216796875E-05,-0.002093505859375
-0.00396728515625,-5.38604736328125E-05,-0.0040618896484375
-0.005950927734375,-5.498046875E-05,-0.0060699462890625
-0.0079345703125,-5.6109619140625E-05,-0.0080596923828125
-0.009918212890625,-5.71929931640625E-05,-0.0100311279296875
-0.01190185546875,-5.821533203125E-05,-0.0120361328125
-0.013885498046875,-5.92559814453125E-05,-0.014019775390625
-0.015869140625,-6.02508544921875E-05,-0.0160003662109375
-0.017852783203125,-6.1370849609375E-05,-0.0179595947265625
-0.01983642578125,-6.231689453125E-05,-0.01995849609375
-0.021820068359375,-6.3262939453125E-05,-0.0219207763671875
-0.0238037109375,-6.4117431640625E-05,-0.0239166259765625
-0.025787353515625,-6.500244140625E-05,-0.025897216796875
-0.02777099609375,-6.57958984375E-05,-0.0278778076171875
-0.029754638671875,-6.6558837890625E-05,-0.0298583984375
-0.03173828125,-6.732177734375E-05,-0.031854248046875
-0.033721923828125,-6.8023681640625E-05,-0.0338348388671875
-0.03570556640625,-6.8695068359375E-05,-0.035809326171875
-0.037689208984375,-6.927490234375E-05,-0.0377777099609375
-0.0396728515625,-6.99462890625E-05,-0.0398040771484375
-0.041656494140625,-7.049560546875E-05,-0.0417724609375
-0.04364013671875,-7.1044921875E-05,-0.0437774658203125
-0.045623779296875,-7.1502685546875E-05,-0.045758056640625
-0.047607421875,-7.196044921875E-05,-0.0477569580078125
-0.049591064453125,-7.232666015625E-05,-0.04986572265625
-0.05157470703125,-7.269287109375E-05,-0.051788330078125
-0.053558349609375,-7.3028564453125E-05,-0.0538330078125
-0.0555419921875,-7.33642578125E-05,-0.055755615234375
-0.057525634765625,-7.3577880859375E-05,-0.057769775390625
-0.05950927734375,-7.379150390625E-05,-0.05975341796875
-0.061492919921875,-7.3974609375E-05,-0.061737060546875
-0.0634765625,-7.4127197265625E-05,-0.063720703125
-0.065460205078125,-7.421875E-05,-0.06573486328125
-0.06744384765625,-7.4310302734375E-05,-0.06768798828125
-0.069427490234375,-7.4310302734375E-05,-0.069671630859375
-0.0714111328125,-7.43408203125E-05,-0.07171630859375
-0.073394775390625,-7.427978515625E-05,-0.07366943359375
-0.07537841796875,-7.4249267578125E-05,-0.07568359375
-0.077362060546875,-7.40966796875E-05,-0.07763671875
-0.079345703125,-7.4005126953125E-05,-0.079620361328125
-0.081329345703125,-7.38525390625E-05,-0.08160400390625
-0.08331298828125,-7.366943359375E-05,-0.083587646484375
-0.085296630859375,-7.3455810546875E-05,-0.085540771484375
-0.0872802734375,-7.3211669921875E-05,-0.087493896484375
-0.089263916015625,-7.2967529296875E-05,-0.08953857421875
-0.09124755859375,-7.269287109375E-05,-0.09149169921875
-0.093231201171875,-7.23876953125E-05,-0.093536376953125
-0.09521484375,-7.2052001953125E-05,-0.09539794921875
-0.097198486328125,-7.171630859375E-05,-0.097503662109375
-0.09918212890625,-7.135009765625E-05,-0.0994873046875
-0.101165771484375,-7.098388671875E-05,-0.101470947265625
-0.1031494140625,-7.0556640625E-05,-0.103424072265625
-0.105133056640625,-7.0159912109375E-05,-0.105377197265625
-0.10711669921875,-6.9732666015625E-05,-0.107421875
-0.109100341796875,-6.927490234375E-05,-0.109375
-0.111083984375,-6.8817138671875E-05,-0.11138916015625
-0.113067626953125,-6.8359375E-05,-0.1134033203125
-0.11505126953125,-6.787109375E-05,-0.115264892578125
-0.117034912109375,-6.73828125E-05,-0.1173095703125
-0.1190185546875,-6.689453125E-05,-0.119293212890625
-0.121002197265625,-6.640625E-05,-0.121246337890625
-0.12298583984375,-6.5887451171875E-05,-0.123260498046875
-0.124969482421875,-6.536865234375E-05,-0.12530517578125
-0.126953125,-6.4849853515625E-05,-0.127227783203125
-0.128936767578125,-6.4361572265625E-05,-0.129302978515625
-0.13092041015625,-6.38427734375E-05,-0.131195068359375
-0.132904052734375,-6.3323974609375E-05,-0.13323974609375
-0.1348876953125,-6.2835693359375E-05,-0.135162353515625
-0.136871337890625,-6.231689453125E-05,-0.13720703125
-0.13885498046875,-6.1798095703125E-05,-0.139190673828125
-0.140838623046875,-6.1309814453125E-05,-0.14117431640625
-0.142822265625,-6.0791015625E-05,-0.1431884765625
-0.144805908203125,-6.0302734375E-05,-0.1451416015625
-0.14678955078125,-5.9814453125E-05,-0.1470947265625
-0.148773193359375,-5.9295654296875E-05,-0.149169921875
-0.1507568359375,-5.8807373046875E-05,-0.151123046875
-0.152740478515625,-5.8319091796875E-05,-0.15301513671875
-0.15472412109375,-5.7861328125E-05,-0.155029296875
-0.156707763671875,-5.7373046875E-05,-0.15704345703125
-0.15869140625,-5.6915283203125E-05,-0.15899658203125
-0.160675048828125,-5.645751953125E-05,-0.160980224609375
-0.16265869140625,-5.5999755859375E-05,-0.16302490234375
-0.164642333984375,-5.55419921875E-05,-0.164947509765625
-0.1666259765625,-5.511474609375E-05,-0.16693115234375
-0.168609619140625,-5.46875E-05,-0.1689453125
-0.17059326171875,-5.4229736328125E-05,-0.170928955078125
-0.172576904296875,-5.38330078125E-05,-0.17291259765625
-0.174560546875,-5.3466796875E-05,-0.1749267578125
-0.176544189453125,-5.303955078125E-05,-0.176788330078125
-0.17852783203125,-5.26123046875E-05,-0.178863525390625
-0.180511474609375,-5.224609375E-05,-0.180908203125
-0.1824951171875,-5.1849365234375E-05,-0.182861328125
-0.184478759765625,-5.1483154296875E-05,-0.184783935546875
-0.18646240234375,-5.1116943359375E-05,-0.18682861328125
-0.188446044921875,-5.0750732421875E-05,-0.1888427734375
-0.1904296875,-5.0384521484375E-05,-0.190673828125
-0.192413330078125,-5.0048828125E-05,-0.192779541015625
-0.19439697265625,-4.9713134765625E-05,-0.194793701171875
-0.196380615234375,-4.937744140625E-05,-0.19671630859375
-0.1983642578125,-4.91241455078125E-05,-0.198699951171875
-0.200347900390625,-4.88037109375E-05,-0.20074462890625
-0.20233154296875,-4.8486328125E-05,-0.202667236328125
-0.204315185546875,-4.79766845703125E-05,-0.204986572265625
-0.206298828125,-4.7674560546875E-05,-0.206939697265625
-0.208282470703125,-4.737548828125E-05,-0.208984375
-0.21026611328125,-4.708251953125E-05,-0.210968017578125
