Potential applied (V),WE(1).Current (A),WE(1).Potential (V)
0.20233154296875,0.00032513427734375,0.20269775390625
0.204315185546875,0.000322601318359375,0.20465087890625
0.206298828125,0.000319976806640625,0.2066650390625
0.208282470703125,0.0003173828125,0.208648681640625
0.21026611328125,0.000314727783203125,0.210693359375
0.212249755859375,0.000312255859375,0.212677001953125
0.2142333984375,0.0003096923828125,0.214630126953125
0.216217041015625,0.00030718994140625,0.216522216796875
0.21820068359375,0.000304779052734375,0.218597412109375
0.220184326171875,0.000302398681640625,0.220458984375
0.22216796875,0.000300018310546875,0.2225341796875
0.224151611328125,0.000297637939453125,0.224456787109375
0.22613525390625,0.000295379638671875,0.226531982421875
0.228118896484375,0.000293182373046875,0.228485107421875
0.2301025390625,0.000290985107421875,0.23052978515625
0.232086181640625,0.00028875732421875,0.23248291015625
0.23406982421875,0.0002867431640625,0.234405517578125
0.236053466796875,0.00028460693359375,0.236358642578125
0.238037109375,0.000282501220703125,0.238372802734375
0.240020751953125,0.00028057861328125,0.24041748046875
0.24200439453125,0.000278533935546875,0.242340087890625
0.243988037109375,0.000276702880859375,0.244415283203125
0.2459716796875,0.0002747802734375,0.24639892578125
0.247955322265625,0.00027301025390625,0.248291015625
0.24993896484375,0.0002711181640625,0.25030517578125
0.251922607421875,0.0002694091796875,0.252288818359375
0.25390625,0.000267608642578125,0.254302978515625
0.255889892578125,0.000265838623046875,0.25628662109375
0.25787353515625,0.000264190673828125,0.258209228515625
0.259857177734375,0.00026251220703125,0.26019287109375
0.2618408203125,0.000260955810546875,0.26220703125
0.263824462890625,0.000259368896484375,0.264190673828125
0.26580810546875,0.00025775146484375,0.266204833984375
0.267791748046875,0.000256317138671875,0.268157958984375
0.269775390625,0.0002547607421875,0.270172119140625
0.271759033203125,0.000253326416015625,0.27215576171875
0.27374267578125,0.000251678466796875,0.274139404296875
0.275726318359375,0.0002503662109375,0.27606201171875
0.2777099609375,0.0002490234375,0.278106689453125
0.279693603515625,0.00024755859375,0.280029296875
0.28167724609375,0.000246307373046875,0.282073974609375
0.283660888671875,0.000245025634765625,0.284027099609375
0.28564453125,0.000243560791015625,0.2860107421875
0.287628173828125,0.000242401123046875,0.2880859375
0.28961181640625,0.00024114990234375,0.28997802734375
0.291595458984375,0.000239898681640625,0.29193115234375
0.2935791015625,0.00023876953125,0.293975830078125
0.295562744140625,0.000237457275390625,0.295928955078125
0.29754638671875,0.000236328125,0.297943115234375
0.299530029296875,0.000235107421875,0.299896240234375
0.301513671875,0.000233978271484375,0.301849365234375
0.303497314453125,0.000232940673828125,0.30389404296875
0.30548095703125,0.0002318115234375,0.305908203125
0.307464599609375,0.00023077392578125,0.307891845703125
0.3094482421875,0.000229736328125,0.309814453125
0.311431884765625,0.0002286376953125,0.311859130859375
0.31341552734375,0.00022760009765625,0.31378173828125
0.315399169921875,0.000226593017578125,0.315826416015625
0.3173828125,0.000225555419921875,0.317718505859375
0.319366455078125,0.000224609375,0.319854736328125
0.32135009765625,0.0002236328125,0.32177734375
0.323333740234375,0.00022259521484375,0.323699951171875
0.3253173828125,0.000221710205078125,0.32574462890625
0.327301025390625,0.00022076416015625,0.32769775390625
0.32928466796875,0.0002198486328125,0.329681396484375
0.331268310546875,0.000219024658203125,0.3316650390625
0.333251953125,0.000218109130859375,0.333709716796875
0.335235595703125,0.000217376708984375,0.335662841796875
0.33721923828125,0.0002164306640625,0.337677001953125
0.339202880859375,0.00021563720703125,0.339599609375
0.3411865234375,0.0002147216796875,0.341644287109375
0.343170166015625,0.0002139892578125,0.34356689453125
0.34515380859375,0.000213134765625,0.345611572265625
0.347137451171875,0.0002122802734375,0.34759521484375
0.34912109375,0.000211456298828125,0.349517822265625
0.351104736328125,0.00021063232421875,0.3515625
0.35308837890625,0.00020989990234375,0.353546142578125
0.355072021484375,0.0002091064453125,0.35552978515625
0.3570556640625,0.000208343505859375,0.357452392578125
0.359039306640625,0.000207672119140625,0.35943603515625
0.36102294921875,0.000206878662109375,0.361419677734375
0.363006591796875,0.000206207275390625,0.363433837890625
0.364990234375,0.000205474853515625,0.365447998046875
0.366973876953125,0.000204742431640625,0.367401123046875
0.36895751953125,0.000204010009765625,0.369415283203125
0.370941162109375,0.000203369140625,0.371368408203125
0.3729248046875,0.00020263671875,0.37335205078125
0.374908447265625,0.000201934814453125,0.375396728515625
0.37689208984375,0.00020135498046875,0.3773193359375
0.378875732421875,0.00020068359375,0.3792724609375
0.380859375,0.000200042724609375,0.38134765625
0.382843017578125,0.00019940185546875,0.383331298828125
0.38482666015625,0.00019866943359375,0.385284423828125
0.386810302734375,0.0001981201171875,0.38720703125
0.3887939453125,0.000197540283203125,0.38922119140625
0.390777587890625,0.000196868896484375,0.391265869140625
0.39276123046875,0.000196258544921875,0.3931884765625
0.394744873046875,0.000195709228515625,0.395111083984375
0.396728515625,0.00019512939453125,0.39715576171875
0.398712158203125,0.000194427490234375,0.399200439453125
0.40069580078125,0.00019390869140625,0.401123046875
0.398712158203125,0.000192291259765625,0.39923095703125
0.396728515625,0.000191009521484375,0.397247314453125
0.394744873046875,0.0001900634765625,0.395172119140625
0.39276123046875,0.000189056396484375,0.39324951171875
0.390777587890625,0.000188079833984375,0.39117431640625
0.3887939453125,0.00018731689453125,0.389312744140625
0.386810302734375,0.00018646240234375,0.38726806640625
0.38482666015625,0.00018560791015625,0.38525390625
0.382843017578125,0.0001849365234375,0.383270263671875
0.380859375,0.000184173583984375,0.38128662109375
0.378875732421875,0.000183319091796875,0.3792724609375
0.37689208984375,0.000182708740234375,0.377288818359375
0.374908447265625,0.0001820068359375,0.375274658203125
0.3729248046875,0.00018133544921875,0.37335205078125
0.370941162109375,0.0001806640625,0.371368408203125
0.36895751953125,0.00017987060546875,0.369384765625
0.366973876953125,0.00017926025390625,0.367462158203125
0.364990234375,0.000178619384765625,0.3653564453125
0.363006591796875,0.000178070068359375,0.363372802734375
0.36102294921875,0.000177398681640625,0.3614501953125
0.359039306640625,0.000176788330078125,0.359466552734375
0.3570556640625,0.000176055908203125,0.357421875
0.355072021484375,0.000175506591796875,0.35540771484375
0.35308837890625,0.000174896240234375,0.353546142578125
0.351104736328125,0.000174224853515625,0.35150146484375
0.34912109375,0.00017376708984375,0.3494873046875
0.347137451171875,0.000173126220703125,0.347503662109375
0.34515380859375,0.00017254638671875,0.34552001953125
0.343170166015625,0.0001719970703125,0.34368896484375
0.3411865234375,0.000171600341796875,0.341644287109375
0.339202880859375,0.00017095947265625,0.339630126953125
0.33721923828125,0.000170318603515625,0.337554931640625
0.335235595703125,0.0001697998046875,0.335601806640625
0.333251953125,0.0001693115234375,0.333587646484375
0.331268310546875,0.000168731689453125,0.331634521484375
0.32928466796875,0.000168212890625,0.329681396484375
0.327301025390625,0.00016766357421875,0.32757568359375
0.3253173828125,0.000167236328125,0.325714111328125
0.323333740234375,0.0001666259765625,0.323699951171875
0.32135009765625,0.0001661376953125,0.32171630859375
0.319366455078125,0.00016558837890625,0.31976318359375
0.3173828125,0.0001650390625,0.317718505859375
0.315399169921875,0.000164642333984375,0.3157958984375
0.31341552734375,0.000164093017578125,0.313751220703125
0.311431884765625,0.00016351318359375,0.311737060546875
0.3094482421875,0.0001629638671875,0.309783935546875
0.307464599609375,0.000162506103515625,0.30780029296875
0.30548095703125,0.000162109375,0.305755615234375
0.303497314453125,0.000161590576171875,0.30377197265625
0.301513671875,0.000161041259765625,0.30181884765625
0.299530029296875,0.00016070556640625,0.299835205078125
0.29754638671875,0.000160125732421875,0.29791259765625
0.295562744140625,0.00015960693359375,0.295867919921875
0.2935791015625,0.00015911865234375,0.29388427734375
0.291595458984375,0.00015863037109375,0.29193115234375
0.28961181640625,0.00015814208984375,0.289886474609375
0.287628173828125,0.00015765380859375,0.287994384765625
0.28564453125,0.0001571044921875,0.285980224609375
0.283660888671875,0.00015673828125,0.283935546875
0.28167724609375,0.00015618896484375,0.28192138671875
0.279693603515625,0.000155670166015625,0.27996826171875
0.2777099609375,0.000155120849609375,0.277984619140625
0.275726318359375,0.000154754638671875,0.2760009765625
0.27374267578125,0.0001541748046875,0.2740478515625
0.271759033203125,0.000153656005859375,0.2720947265625
0.269775390625,0.0001531982421875,0.270050048828125
0.267791748046875,0.000152618408203125,0.268096923828125
0.26580810546875,0.00015216064453125,0.266082763671875
0.263824462890625,0.000151641845703125,0.264129638671875
0.2618408203125,0.000151031494140625,0.262176513671875
0.259857177734375,0.000150634765625,0.2601318359375
0.25787353515625,0.00015008544921875,0.258087158203125
0.255889892578125,0.000149444580078125,0.256134033203125
0.25390625,0.000148895263671875,0.254241943359375
0.251922607421875,0.0001483154296875,0.252197265625
0.24993896484375,0.000147735595703125,0.250244140625
0.247955322265625,0.000147186279296875,0.2481689453125
0.2459716796875,0.00014666748046875,0.2462158203125
0.243988037109375,0.00014593505859375,0.244232177734375
0.24200439453125,0.000145355224609375,0.2421875
0.240020751953125,0.000144744873046875,0.240264892578125
0.238037109375,0.00014404296875,0.23834228515625
0.236053466796875,0.00014337158203125,0.236328125
0.23406982421875,0.000142791748046875,0.23431396484375
0.232086181640625,0.000142120361328125,0.232330322265625
0.2301025390625,0.000141265869140625,0.23028564453125
0.228118896484375,0.000140594482421875,0.228363037109375
0.22613525390625,0.000139862060546875,0.226348876953125
0.224151611328125,0.00013897705078125,0.22442626953125
0.22216796875,0.00013824462890625,0.222381591796875
0.220184326171875,0.000137420654296875,0.22039794921875
0.21820068359375,0.000136566162109375,0.21844482421875
0.216217041015625,0.000135833740234375,0.216461181640625
0.2142333984375,0.000134796142578125,0.21453857421875
0.212249755859375,0.00013385009765625,0.21246337890625
0.21026611328125,0.00013287353515625,0.21044921875
0.208282470703125,0.000131866455078125,0.20849609375
0.206298828125,0.000130828857421875,0.206451416015625
0.204315185546875,0.000129791259765625,0.20458984375
0.20233154296875,0.00012860107421875,0.202545166015625
0.200347900390625,0.000127410888671875,0.2005615234375
0.1983642578125,0.00012628173828125,0.198516845703125
0.196380615234375,0.000125030517578125,0.196563720703125
0.19439697265625,0.00012371826171875,0.194580078125
0.192413330078125,0.0001224365234375,0.192626953125
0.1904296875,0.000120941162109375,0.190582275390625
0.188446044921875,0.00011956787109375,0.188629150390625
0.18646240234375,0.00011798095703125,0.1866455078125
0.184478759765625,0.0001165771484375,0.184600830078125
0.1824951171875,0.000114837646484375,0.182647705078125
0.180511474609375,0.000113250732421875,0.180633544921875
0.17852783203125,0.0001114501953125,0.178680419921875
0.176544189453125,0.0001097412109375,0.17669677734375
0.174560546875,0.000108001708984375,0.17474365234375
0.172576904296875,0.00010601806640625,0.1727294921875
0.17059326171875,0.000103973388671875,0.17071533203125
0.168609619140625,0.0001019287109375,0.168792724609375
0.1666259765625,9.9853515625E-05,0.166717529296875
0.164642333984375,9.7686767578125E-05,0.16473388671875
0.16265869140625,9.55810546875E-05,0.162841796875
0.160675048828125,9.307861328125E-05,0.160797119140625
0.15869140625,9.075927734375E-05,0.158843994140625
0.156707763671875,8.8348388671875E-05,0.1568603515625
0.15472412109375,8.5845947265625E-05,0.1549072265625
0.152740478515625,8.3251953125E-05,0.152923583984375
0.1507568359375,8.0596923828125E-05,0.15087890625
0.148773193359375,7.7850341796875E-05,0.148834228515625
0.14678955078125,7.50732421875E-05,0.147003173828125
0.144805908203125,7.208251953125E-05,0.1448974609375
0.142822265625,6.915283203125E-05,0.14288330078125
0.140838623046875,6.622314453125E-05,0.1409912109375
0.13885498046875,6.3140869140625E-05,0.139007568359375
0.136871337890625,5.987548828125E-05,0.136932373046875
0.1348876953125,5.6671142578125E-05,0.134979248046875
0.132904052734375,5.340576171875E-05,0.132965087890625
0.13092041015625,4.998779296875E-05,0.131011962890625
0.128936767578125,4.65484619140625E-05,0.12896728515625
0.126953125,4.29412841796875E-05,0.126983642578125
0.124969482421875,3.9404296875E-05,0.125030517578125
0.12298583984375,3.568115234375E-05,0.123077392578125
0.121002197265625,3.209228515625E-05,0.121307373046875
0.1190185546875,2.82867431640625E-05,0.119293212890625
0.117034912109375,2.435302734375E-05,0.117279052734375
0.11505126953125,2.03582763671875E-05,0.115203857421875
0.113067626953125,1.62933349609375E-05,0.1131591796875
0.111083984375,1.2213134765625E-05,0.11114501953125
0.109100341796875,8.0169677734375E-06,0.10919189453125
0.10711669921875,3.73260498046875E-06,0.107147216796875
0.105133056640625,-6.1767578125E-07,0.1051025390625
0.1031494140625,-4.94384765625E-06,0.1031494140625
0.101165771484375,-9.38720703125E-06,0.101104736328125
0.09918212890625,-1.376953125E-05,0.09906005859375
0.097198486328125,-1.84051513671875E-05,0.097137451171875
0.09521484375,-2.32025146484375E-05,0.094970703125
0.093231201171875,-2.77618408203125E-05,0.092987060546875
0.09124755859375,-3.24981689453125E-05,0.090972900390625
0.089263916015625,-3.7384033203125E-05,0.089019775390625
0.0872802734375,-4.23675537109375E-05,0.086944580078125
0.085296630859375,-4.72991943359375E-05,0.08489990234375
0.08331298828125,-5.234375E-05,0.082916259765625
0.081329345703125,-5.7421875E-05,0.08087158203125
0.079345703125,-6.23077392578125E-05,0.078887939453125
0.077362060546875,-6.7840576171875E-05,0.077301025390625
0.07537841796875,-7.318115234375E-05,0.075408935546875
0.073394775390625,-7.8582763671875E-05,0.07330322265625
0.0714111328125,-8.3953857421875E-05,0.07135009765625
0.069427490234375,-8.9202880859375E-05,0.0693359375
0.06744384765625,-9.478759765625E-05,0.067352294921875
0.065460205078125,-0.000100341796875,0.065338134765625
0.0634765625,-0.000105865478515625,0.06329345703125
0.061492919921875,-0.000111480712890625,0.061370849609375
0.05950927734375,-0.0001171875,0.059356689453125
0.057525634765625,-0.0001229248046875,0.05743408203125
0.0555419921875,-0.000128631591796875,0.055328369140625
0.053558349609375,-0.0001346435546875,0.0533447265625
0.05157470703125,-0.000140411376953125,0.051422119140625
0.049591064453125,-0.00014617919921875,0.049530029296875
0.047607421875,-0.000152191162109375,0.04755859375
0.045623779296875,-0.00015814208984375,0.0455718994140625
0.04364013671875,-0.0001641845703125,0.043585205078125
0.041656494140625,-0.00017034912109375,0.0416107177734375
0.0396728515625,-0.0001761474609375,0.0396514892578125
0.037689208984375,-0.00018218994140625,0.0376678466796875
0.03570556640625,-0.0001884765625,0.035662841796875
0.033721923828125,-0.000194580078125,0.0336822509765625
0.03173828125,-0.00020086669921875,0.0316986083984375
0.029754638671875,-0.000207000732421875,0.0297149658203125
0.02777099609375,-0.0002132568359375,0.0277252197265625
0.025787353515625,-0.000219573974609375,0.0257293701171875
0.0238037109375,-0.000225860595703125,0.023748779296875
0.021820068359375,-0.0002320556640625,0.0217681884765625
0.01983642578125,-0.0002384033203125,0.0197723388671875
0.017852783203125,-0.0002447509765625,0.017803955078125
0.015869140625,-0.000250946044921875,0.0158294677734375
0.013885498046875,-0.00025732421875,0.013836669921875
0.01190185546875,-0.000263671875,0.0118255615234375
0.009918212890625,-0.000269927978515625,0.009857177734375
0.0079345703125,-0.000276153564453125,0.00788269042968751
0.005950927734375,-0.000282501220703125,0.005889892578125
0.00396728515625,-0.000288848876953125,0.0039215087890625
0.001983642578125,-0.000295135498046875,0.00192871093749999
0,-0.000301544189453125,-5.79833984375028E-05
-0.001983642578125,-0.000308013916015625,-0.00206604003906249
-0.00396728515625,-0.000314239501953125,-0.00404968261718749
-0.005950927734375,-0.000320526123046875,-0.0060546875
-0.0079345703125,-0.0003267822265625,-0.00803527832031251
-0.009918212890625,-0.00033294677734375,-0.010009765625
-0.01190185546875,-0.000339080810546875,-0.0120025634765625
-0.013885498046875,-0.00034521484375,-0.0139892578125
-0.015869140625,-0.000351318359375,-0.0159637451171875
-0.017852783203125,-0.00035748291015625,-0.01796875
-0.01983642578125,-0.00036358642578125,-0.0199554443359375
-0.021820068359375,-0.0003695068359375,-0.0219329833984375
-0.0238037109375,-0.00037548828125,-0.0239227294921875
-0.025787353515625,-0.000381378173828125,-0.02589111328125
-0.02777099609375,-0.000387298583984375,-0.0278717041015625
-0.029754638671875,-0.000393157958984375,-0.029864501953125
-0.03173828125,-0.000398956298828125,-0.0318695068359375
-0.033721923828125,-0.000404510498046875,-0.0338470458984375
-0.03570556640625,-0.000410247802734375,-0.035833740234375
-0.037689208984375,-0.000415679931640625,-0.037762451171875
-0.0396728515625,-0.00042156982421875,-0.039825439453125
-0.041656494140625,-0.000427154541015625,-0.04180908203125
-0.04364013671875,-0.000432403564453125,-0.04378662109375
-0.045623779296875,-0.000437591552734375,-0.0457672119140625
-0.047607421875,-0.000442962646484375,-0.047747802734375
-0.049591064453125,-0.000448211669921875,-0.050079345703125
-0.05157470703125,-0.00045330810546875,-0.052032470703125
-0.053558349609375,-0.000458221435546875,-0.054107666015625
-0.0555419921875,-0.00046307373046875,-0.05609130859375
-0.057525634765625,-0.00046795654296875,-0.05804443359375
-0.05950927734375,-0.0004725341796875,-0.06011962890625
-0.061492919921875,-0.000477142333984375,-0.062103271484375
-0.0634765625,-0.000481689453125,-0.06402587890625
-0.065460205078125,-0.000486083984375,-0.065948486328125
-0.06744384765625,-0.000490234375,-0.067962646484375
-0.069427490234375,-0.0004945068359375,-0.07000732421875
-0.0714111328125,-0.0004986572265625,-0.071990966796875
-0.073394775390625,-0.000502410888671875,-0.074005126953125
-0.07537841796875,-0.000506103515625,-0.076019287109375
-0.077362060546875,-0.000509796142578125,-0.07794189453125
-0.079345703125,-0.000513214111328125,-0.07989501953125
-0.081329345703125,-0.0005167236328125,-0.081817626953125
-0.08331298828125,-0.0005201416015625,-0.083953857421875
-0.085296630859375,-0.000523284912109375,-0.08587646484375
-0.0872802734375,-0.00052618408203125,-0.087921142578125
-0.089263916015625,-0.000529083251953125,-0.089813232421875
-0.09124755859375,-0.0005318603515625,-0.091888427734375
-0.093231201171875,-0.000534393310546875,-0.093780517578125
-0.09521484375,-0.00053680419921875,-0.0958251953125
-0.097198486328125,-0.000539031982421875,-0.097808837890625
-0.09918212890625,-0.00054107666015625,-0.099853515625
-0.101165771484375,-0.00054315185546875,-0.101806640625
-0.1031494140625,-0.000544921875,-0.103851318359375
-0.105133056640625,-0.00054656982421875,-0.105712890625
-0.10711669921875,-0.00054791259765625,-0.107757568359375
-0.109100341796875,-0.000549285888671875,-0.10968017578125
-0.111083984375,-0.00055035400390625,-0.111724853515625
-0.113067626953125,-0.000551422119140625,-0.113739013671875
-0.11505126953125,-0.000552032470703125,-0.11572265625
-0.117034912109375,-0.000552581787109375,-0.11761474609375
-0.1190185546875,-0.000553070068359375,-0.119659423828125
-0.121002197265625,-0.000553375244140625,-0.12164306640625
-0.12298583984375,-0.000553375244140625,-0.1236572265625
-0.124969482421875,-0.00055322265625,-0.125579833984375
-0.126953125,-0.000552764892578125,-0.127532958984375
-0.128936767578125,-0.00055224609375,-0.129608154296875
-0.13092041015625,-0.00055169677734375,-0.131591796875
-0.132904052734375,-0.000550811767578125,-0.133544921875
-0.1348876953125,-0.0005498046875,-0.135528564453125
-0.136871337890625,-0.00054840087890625,-0.1375732421875
-0.13885498046875,-0.00054718017578125,-0.139556884765625
-0.140838623046875,-0.00054547119140625,-0.141448974609375
-0.142822265625,-0.000543701171875,-0.143524169921875
-0.144805908203125,-0.000541717529296875,-0.1455078125
-0.14678955078125,-0.00053948974609375,-0.14739990234375
-0.148773193359375,-0.000537322998046875,-0.1494140625
-0.1507568359375,-0.000534759521484375,-0.15142822265625
-0.152740478515625,-0.00053216552734375,-0.1534423828125
-0.15472412109375,-0.000529449462890625,-0.155364990234375
-0.156707763671875,-0.0005264892578125,-0.157379150390625
-0.15869140625,-0.00052337646484375,-0.15936279296875
-0.160675048828125,-0.0005201416015625,-0.161376953125
-0.16265869140625,-0.00051690673828125,-0.16326904296875
-0.164642333984375,-0.00051348876953125,-0.165252685546875
-0.1666259765625,-0.00050994873046875,-0.167236328125
-0.168609619140625,-0.000506134033203125,-0.16925048828125
-0.17059326171875,-0.00050225830078125,-0.17132568359375
-0.172576904296875,-0.0004984130859375,-0.173187255859375
-0.174560546875,-0.0004945068359375,-0.1751708984375
-0.176544189453125,-0.00049041748046875,-0.17718505859375
-0.17852783203125,-0.0004862060546875,-0.179168701171875
-0.180511474609375,-0.000482147216796875,-0.18121337890625
-0.1824951171875,-0.000477783203125,-0.1832275390625
-0.184478759765625,-0.000473663330078125,-0.185150146484375
-0.18646240234375,-0.00046929931640625,-0.1871337890625
-0.188446044921875,-0.00046502685546875,-0.189056396484375
-0.1904296875,-0.0004608154296875,-0.19110107421875
-0.192413330078125,-0.000456451416015625,-0.19305419921875
-0.19439697265625,-0.0004521484375,-0.194976806640625
-0.196380615234375,-0.00044805908203125,-0.197052001953125
-0.1983642578125,-0.000443695068359375,-0.198974609375
-0.200347900390625,-0.00043951416015625,-0.2010498046875
-0.20233154296875,-0.0004354248046875,-0.20294189453125
-0.204315185546875,-0.000431396484375,-0.2049560546875
-0.206298828125,-0.000427276611328125,-0.20684814453125
-0.208282470703125,-0.000423309326171875,-0.20892333984375
-0.21026611328125,-0.000419219970703125,-0.210906982421875
-0.212249755859375,-0.00041546630859375,-0.212982177734375
-0.2142333984375,-0.000411712646484375,-0.21490478515625
-0.216217041015625,-0.000407989501953125,-0.216888427734375
-0.21820068359375,-0.000404327392578125,-0.21881103515625
-0.220184326171875,-0.000400634765625,-0.2208251953125
-0.22216796875,-0.0003970947265625,-0.2227783203125
-0.224151611328125,-0.000393707275390625,-0.2247314453125
-0.22613525390625,-0.00039031982421875,-0.22674560546875
-0.228118896484375,-0.000386962890625,-0.228759765625
-0.2301025390625,-0.0003837890625,-0.23077392578125
-0.232086181640625,-0.000380462646484375,-0.232696533203125
-0.23406982421875,-0.0003773193359375,-0.23468017578125
-0.236053466796875,-0.00037432861328125,-0.236663818359375
-0.238037109375,-0.000371490478515625,-0.23870849609375
-0.240020751953125,-0.000368438720703125,-0.24066162109375
-0.24200439453125,-0.00036553955078125,-0.24267578125
-0.243988037109375,-0.000362640380859375,-0.244659423828125
-0.2459716796875,-0.000360015869140625,-0.246612548828125
-0.247955322265625,-0.000357177734375,-0.248626708984375
-0.24993896484375,-0.000354583740234375,-0.250640869140625
-0.251922607421875,-0.00035198974609375,-0.25250244140625
-0.25390625,-0.000349395751953125,-0.25457763671875
-0.255889892578125,-0.00034698486328125,-0.25653076171875
-0.25787353515625,-0.000344482421875,-0.258453369140625
-0.259857177734375,-0.000341949462890625,-0.260467529296875
-0.2618408203125,-0.00033978271484375,-0.26251220703125
-0.263824462890625,-0.000337432861328125,-0.264434814453125
-0.26580810546875,-0.000335174560546875,-0.26641845703125
-0.267791748046875,-0.000332855224609375,-0.268402099609375
-0.269775390625,-0.00033074951171875,-0.270416259765625
-0.271759033203125,-0.000328582763671875,-0.2723388671875
-0.27374267578125,-0.000326507568359375,-0.2744140625
