WE(1).Potential (V),Time (s),WE(1).Current (A)
-0.0001068115234375,0.348852999119231,-1.94091796875E-05
-0.000134277343750003,0.358852999093983,-1.8218994140625E-05
-0.000100708007812506,0.368852999068736,-1.739501953125E-05
-8.54492187500056E-05,0.378852999043488,-1.6693115234375E-05
-0.000115966796875006,0.388852999018241,-1.61468505859375E-05
-0.000125122070312497,0.398852998992993,-1.5631103515625E-05
-0.000140380859374997,0.408852998967745,-1.52801513671875E-05
-9.46044921874972E-05,0.418852998942498,-1.4862060546875E-05
-0.0001068115234375,0.42885299891725,-1.45263671875E-05
-0.000112915039062494,0.438852998892003,-1.42791748046875E-05
-0.0001373291015625,0.448852998866755,-1.38702392578125E-05
-0.0001220703125,0.458852998841508,-1.35833740234375E-05
-0.000109863281249997,0.46885299881626,-1.337890625E-05
-0.000128173828124994,0.478852998791012,-1.31378173828125E-05
-0.000125122070312497,0.488852998765765,-1.2933349609375E-05
-0.000131225585937506,0.498852998740517,-1.273193359375E-05
-0.0001068115234375,0.50885299871527,-1.253662109375E-05
-0.000112915039062494,0.518852998690022,-1.2396240234375E-05
-0.000131225585937506,0.528852998664775,-1.219482421875E-05
-0.000115966796875006,0.538852998639527,-1.204833984375E-05
-0.000109863281249997,0.548852998614279,-1.19049072265625E-05
-0.000128173828124994,0.558852998589032,-1.17401123046875E-05
-0.000112915039062494,0.568852998563784,-1.16424560546875E-05
-0.000146484375000006,0.578852998538537,-1.14776611328125E-05
-0.000109863281249997,0.588852998513289,-1.13494873046875E-05
-0.000140380859374997,0.598852998488042,-1.124267578125E-05
-0.000103759765625003,0.608852998462794,-1.112060546875E-05
-9.76562499999944E-05,0.618852998437546,-1.10198974609375E-05
-0.0001220703125,0.628852998412299,-1.08917236328125E-05
-0.0001220703125,0.638852998387051,-1.0791015625E-05
-0.000119018554687503,0.648852998361804,-1.06964111328125E-05
-0.0001068115234375,0.658852998336556,-1.05865478515625E-05
-0.000115966796875006,0.668852998311309,-1.05010986328125E-05
-0.000125122070312497,0.678852998286061,-1.038818359375E-05
-0.000119018554687503,0.688852998260813,-1.031494140625E-05
-0.000146484375000006,0.698852998235566,-1.02386474609375E-05
-0.0001373291015625,0.708852998210318,-1.0125732421875E-05
-0.000115966796875006,0.718852998185071,-1.00738525390625E-05
-0.000128173828124994,0.728852998159823,-9.97314453125E-06
-0.000125122070312497,0.738852998134576,-9.9090576171875E-06
-0.000115966796875006,0.748852998109328,-9.82666015625E-06
-0.000115966796875006,0.75885299808408,-9.7381591796875E-06
-9.46044921874972E-05,0.768852998058833,-9.6954345703125E-06
-0.000146484375000006,0.778852998033585,-9.5916748046875E-06
-0.000125122070312497,0.788852998008338,-9.5367431640625E-06
-0.000149536132812503,0.79885299798309,-9.48486328125E-06
-0.000146484375000006,0.808852997957842,-9.3963623046875E-06
-0.000125122070312497,0.818852997932595,-9.3597412109375E-06
-0.0001678466796875,0.828852997907347,-9.259033203125E-06
-0.000134277343750003,0.8388529978821,-9.222412109375E-06
-0.000103759765625003,0.848852997856852,-9.1644287109375E-06
-0.000146484375000006,0.858852997831605,-9.0972900390625E-06
-0.0001068115234375,0.868852997806357,-9.051513671875E-06
-0.000140380859374997,0.878852997781109,-8.966064453125E-06
-0.0001068115234375,0.888852997755862,-8.9141845703125E-06
-0.0001220703125,0.898852997730614,-8.8714599609375E-06
-0.000134277343750003,0.908852997705367,-8.7890625E-06
-0.000140380859374997,0.918852997680119,-8.7646484375E-06
-0.0001220703125,0.928852997654872,-8.7005615234375E-06
-0.000131225585937506,0.938852997629624,-8.648681640625E-06
-0.000115966796875006,0.948852997604376,-8.6151123046875E-06
-9.1552734375E-05,0.958852997579129,-8.551025390625E-06
-0.0001220703125,0.968852997553881,-8.53271484375E-06
-0.0001220703125,0.978852997528634,-8.4503173828125E-06
-0.000134277343750003,0.988852997503386,-8.4136962890625E-06
-0.000115966796875006,0.998852997478139,-8.3770751953125E-06
-0.000131225585937506,1.00885299745289,-8.3221435546875E-06
-0.000131225585937506,1.01885299742764,-8.2977294921875E-06
-0.0001373291015625,1.0288529974024,-8.2366943359375E-06
-0.000128173828124994,1.03885299737715,-8.2122802734375E-06
-0.0001068115234375,1.0488529973519,-8.172607421875E-06
-0.0001373291015625,1.05885299732665,-8.1146240234375E-06
-0.000143432617187494,1.06885299730141,-8.099365234375E-06
-0.000125122070312497,1.07885299727616,-8.038330078125E-06
-0.000131225585937506,1.08885299725091,-8.0169677734375E-06
-0.000125122070312497,1.09885299722566,-7.97119140625E-06
-0.000115966796875006,1.10885299720042,-7.9071044921875E-06
-0.000128173828124994,1.11885299717517,-7.8826904296875E-06
-0.000131225585937506,1.12885299714992,-7.818603515625E-06
-0.000125122070312497,1.13885299712467,-7.8033447265625E-06
-0.000146484375000006,1.14885299709943,-7.7850341796875E-06
-0.000128173828124994,1.15885299707418,-7.7239990234375E-06
-0.000109863281249997,1.16885299704893,-7.71484375E-06
-0.000119018554687503,1.17885299702368,-7.647705078125E-06
-0.000125122070312497,1.18885299699843,-7.635498046875E-06
-0.000119018554687503,1.19885299697319,-7.60498046875E-06
-0.000119018554687503,1.20885299694794,-7.5592041015625E-06
-0.0001220703125,1.21885299692269,-7.5592041015625E-06
